-0.35026,-0.25122,0.074894,0.35023,0.56043,-0.00028633,-2.1251,2.6571e-05,-0.44809,-16.605,-6.1259,-10.927,0
-0.35151,-0.25437,0.072673,0.35149,0.55011,-0.0003083,-2.1164,2.1219e-05,-0.41748,-16.728,-6.1156,-11.03,0
-0.35257,-0.25671,0.07069,0.35255,0.54177,-0.00034574,-2.1094,1.6947e-05,-0.38452,-16.825,-6.0998,-11.11,0
-0.35345,-0.25838,0.068947,0.35344,0.53508,-0.0004003,-2.1039,1.3537e-05,-0.35107,-16.899,-6.0807,-11.169,0
-0.35419,-0.25951,0.067438,0.35418,0.52976,-0.00047428,-2.0995,1.0815e-05,-0.31843,-16.954,-6.06,-11.213,0
-0.35478,-0.26022,0.066151,0.35477,0.52557,-0.00057058,-2.0961,8.6401e-06,-0.2875,-16.994,-6.0387,-11.243,0
-0.35526,-0.26057,0.06507,0.35525,0.52231,-0.00069255,-2.0935,6.9033e-06,-0.25883,-17.021,-6.0177,-11.262,0
-0.35563,-0.26066,0.064177,0.35562,0.51981,-0.00084398,-2.0915,5.5158e-06,-0.2327,-17.037,-5.9976,-11.272,0
-0.3559,-0.26052,0.063454,0.3559,0.51794,-0.0010291,-2.09,4.4073e-06,-0.20924,-17.045,-5.9786,-11.276,0
-0.3561,-0.26022,0.062881,0.3561,0.51658,-0.0012527,-2.089,3.5216e-06,-0.18839,-17.046,-5.961,-11.273,0
-0.35623,-0.25979,0.06244,0.35622,0.51565,-0.00152,-2.0884,2.8139e-06,-0.17004,-17.04,-5.9447,-11.266,0
-0.35629,-0.25925,0.062115,0.35629,0.51507,-0.0018371,-2.088,2.2485e-06,-0.154,-17.03,-5.9297,-11.254,0
-0.35631,-0.25862,0.061891,0.35631,0.5148,-0.0022107,-2.0879,1.7966e-06,-0.14005,-17.016,-5.916,-11.24,0
-0.35628,-0.25793,0.061753,0.35628,0.51478,-0.0026489,-2.0879,1.4356e-06,-0.12797,-16.999,-5.9034,-11.223,0
-0.35621,-0.25718,0.061689,0.35621,0.51498,-0.0031612,-2.0881,1.1471e-06,-0.11752,-16.979,-5.8919,-11.204,0
-0.35611,-0.25638,0.06169,0.35611,0.51537,-0.0037589,-2.0885,9.1653e-07,-0.10849,-16.956,-5.8812,-11.184,0
-0.35598,-0.25554,0.061745,0.35598,0.51594,-0.0044557,-2.0888,9.1607e-07,-0.10067,-16.932,-5.8712,-11.161,0
-0.35582,-0.25467,0.061846,0.35582,0.51667,-0.005268,-2.0893,9.1569e-07,-0.093869,-16.906,-5.8619,-11.138,0
-0.35564,-0.25376,0.061988,0.35564,0.51756,-0.0062159,-2.0898,9.1538e-07,-0.087929,-16.878,-5.853,-11.113,0
-0.35543,-0.25282,0.062165,0.35543,0.51861,-0.007324,-2.0903,9.1512e-07,-0.082701,-16.849,-5.8445,-11.087,0
-0.35521,-0.25185,0.062373,0.35521,0.51981,-0.0086222,-2.0908,9.1491e-07,-0.07806,-16.818,-5.8362,-11.06,0
-0.35497,-0.25085,0.062606,0.35497,0.52118,-0.010147,-2.0912,9.1473e-07,-0.073897,-16.786,-5.8281,-11.032,0
-0.35471,-0.24981,0.062864,0.35471,0.52273,-0.011943,-2.0916,9.1458e-07,-0.070125,-16.753,-5.8202,-11.003,0
-0.35443,-0.24875,0.063143,0.35443,0.52448,-0.014064,-2.0918,9.1446e-07,-0.066671,-16.718,-5.8122,-10.973,0
-0.35414,-0.24766,0.063441,0.35414,0.52646,-0.016578,-2.092,9.1436e-07,-0.063478,-16.683,-5.8043,-10.942,0
-0.35384,-0.24653,0.063758,0.35384,0.5287,-0.019565,-2.0919,9.1428e-07,-0.060502,-16.646,-5.7964,-10.91,0
-0.35351,-0.24537,0.064092,0.35351,0.53123,-0.023124,-2.0916,9.1421e-07,-0.057717,-16.608,-5.7884,-10.877,0
-0.35318,-0.24418,0.064442,0.35318,0.53412,-0.027375,-2.0909,9.1415e-07,-0.055111,-16.568,-5.7803,-10.843,0
-0.35282,-0.24296,0.064809,0.35282,0.53741,-0.032458,-2.0899,9.141e-07,-0.052688,-16.528,-5.7721,-10.809,0
-0.35245,-0.24172,0.065192,0.35245,0.54118,-0.038544,-2.0884,9.1406e-07,-0.050475,-16.487,-5.7639,-10.773,0
-0.35207,-0.24045,0.065592,0.35207,0.54551,-0.045826,-2.0862,9.1403e-07,-0.04852,-16.444,-5.7557,-10.737,0
-0.35167,-0.23915,0.06601,0.35167,0.55047,-0.054522,-2.0833,9.1401e-07,-0.046907,-16.401,-5.7476,-10.7,0
-0.35125,-0.23785,0.066448,0.35125,0.55617,-0.064859,-2.0795,9.1398e-07,-0.045752,-16.356,-5.7397,-10.663,0
-0.35082,-0.23653,0.066907,0.35082,0.56267,-0.07706,-2.0747,9.1397e-07,-0.045216,-16.312,-5.7321,-10.625,0
-0.35037,-0.23523,0.06739,0.35037,0.57002,-0.091303,-2.0687,9.1395e-07,-0.045505,-16.267,-5.7251,-10.587,0
-0.3499,-0.23394,0.067899,0.3499,0.57822,-0.10769,-2.0614,9.1394e-07,-0.046853,-16.222,-5.7189,-10.55,0
-0.34942,-0.23268,0.068438,0.34942,0.58723,-0.12619,-2.0529,9.1393e-07,-0.049504,-16.177,-5.7137,-10.513,0
-0.34892,-0.23147,0.069008,0.34892,0.59693,-0.14665,-2.0431,9.1392e-07,-0.053672,-16.133,-5.7098,-10.477,0
-0.3484,-0.23031,0.069609,0.3484,0.60714,-0.16877,-2.0322,9.1391e-07,-0.059499,-16.09,-5.7073,-10.442,0
-0.34787,-0.22922,0.07024,0.34787,0.61766,-0.19216,-2.0204,9.1391e-07,-0.067035,-16.049,-5.7063,-10.409,0
-0.34733,-0.22819,0.0709,0.34733,0.62831,-0.21643,-2.0078,9.139e-07,-0.076231,-16.008,-5.7067,-10.378,0
-0.34678,-0.22723,0.071584,0.34678,0.63893,-0.24123,-1.9947,9.139e-07,-0.08697,-15.969,-5.7085,-10.347,0
-0.34622,-0.22632,0.072291,0.34622,0.64939,-0.26627,-1.9812,9.139e-07,-0.099098,-15.931,-5.7116,-10.319,0
-0.34565,-0.22547,0.073015,0.34565,0.65962,-0.29134,-1.9675,9.1389e-07,-0.11245,-15.894,-5.7157,-10.291,0
-0.34508,-0.22467,0.073756,0.34508,0.66955,-0.31631,-1.9537,9.1389e-07,-0.12688,-15.859,-5.7208,-10.265,0
-0.3445,-0.22391,0.074511,0.3445,0.67917,-0.34107,-1.9397,9.1389e-07,-0.14224,-15.824,-5.7267,-10.239,0
-0.34391,-0.22318,0.075278,0.34391,0.68846,-0.36559,-1.9257,9.1389e-07,-0.15845,-15.79,-5.7334,-10.215,0
-0.34331,-0.22249,0.076057,0.34331,0.69741,-0.38982,-1.9117,9.1389e-07,-0.17541,-15.756,-5.7407,-10.191,0
-0.34271,-0.22182,0.076847,0.34271,0.70603,-0.41375,-1.8976,9.1389e-07,-0.19306,-15.724,-5.7485,-10.168,0
-0.3421,-0.22118,0.077648,0.3421,0.71433,-0.43738,-1.8836,9.1389e-07,-0.21135,-15.691,-5.7569,-10.145,0
-0.34148,-0.22055,0.07846,0.34148,0.72231,-0.46071,-1.8696,9.1389e-07,-0.23025,-15.659,-5.7658,-10.123,0
-0.34085,-0.21995,0.079284,0.34085,0.72997,-0.48374,-1.8556,9.1389e-07,-0.24972,-15.627,-5.7751,-10.102,0
-0.34021,-0.21936,0.080119,0.34021,0.73733,-0.5065,-1.8416,9.1388e-07,-0.26976,-15.595,-5.7848,-10.08,0
-0.33957,-0.21878,0.080966,0.33957,0.74439,-0.52897,-1.8276,9.1388e-07,-0.29035,-15.564,-5.7949,-10.059,0
-0.33891,-0.21821,0.081825,0.33891,0.75116,-0.55117,-1.8136,9.1388e-07,-0.31147,-15.532,-5.8054,-10.038,0
-0.33825,-0.21766,0.082697,0.33825,0.75765,-0.57311,-1.7996,9.1388e-07,-0.33313,-15.501,-5.8163,-10.017,0
-0.33757,-0.21711,0.083581,0.33757,0.76385,-0.5948,-1.7856,9.1388e-07,-0.35531,-15.469,-5.8275,-9.9968,0
-0.33688,-0.21657,0.084479,0.33688,0.76977,-0.61624,-1.7717,9.1388e-07,-0.37801,-15.437,-5.839,-9.9763,0
-0.33618,-0.21604,0.08539,0.33618,0.77542,-0.63743,-1.7577,9.1388e-07,-0.40123,-15.406,-5.8508,-9.9559,0
-0.33546,-0.21551,0.086314,0.33546,0.78079,-0.6584,-1.7437,9.1388e-07,-0.42496,-15.374,-5.863,-9.9356,0
-0.33474,-0.21498,0.087252,0.33474,0.7859,-0.67914,-1.7297,9.1388e-07,-0.44921,-15.342,-5.8755,-9.9153,0
-0.334,-0.21447,0.088204,0.334,0.79074,-0.69965,-1.7156,9.1388e-07,-0.47397,-15.309,-5.8883,-9.895,0
-0.33325,-0.21395,0.089171,0.33325,0.79532,-0.71994,-1.7016,9.1388e-07,-0.49925,-15.277,-5.9014,-9.8747,0
-0.33248,-0.21344,0.090151,0.33248,0.79963,-0.74002,-1.6875,9.1388e-07,-0.52503,-15.244,-5.9147,-9.8544,0
-0.3317,-0.21292,0.091146,0.3317,0.80367,-0.75988,-1.6734,9.1388e-07,-0.55132,-15.211,-5.9284,-9.8341,0
-0.33091,-0.21242,0.092156,0.33091,0.80745,-0.77954,-1.6593,9.1388e-07,-0.57811,-15.178,-5.9423,-9.8137,0
-0.3301,-0.21191,0.09318,0.3301,0.81097,-0.79899,-1.6452,9.1388e-07,-0.60541,-15.144,-5.9565,-9.7933,0
-0.32928,-0.2114,0.094219,0.32928,0.81422,-0.81823,-1.631,9.1388e-07,-0.63322,-15.111,-5.971,-9.7728,0
-0.32844,-0.2109,0.095273,0.32844,0.81721,-0.83728,-1.6168,9.1388e-07,-0.66152,-15.076,-5.9858,-9.7522,0
-0.32759,-0.21039,0.096341,0.32759,0.81992,-0.85611,-1.6025,9.1388e-07,-0.69033,-15.042,-6.0008,-9.7316,0
-0.32673,-0.20989,0.097425,0.32673,0.82237,-0.87475,-1.5882,9.1388e-07,-0.71963,-15.007,-6.016,-9.7109,0
-0.32584,-0.20938,0.098523,0.32584,0.82454,-0.89319,-1.5739,9.1388e-07,-0.74943,-14.972,-6.0315,-9.6901,0
-0.32495,-0.20888,0.099636,0.32495,0.82644,-0.91142,-1.5595,9.1388e-07,-0.77973,-14.937,-6.0473,-9.6692,0
-0.32404,-0.20837,0.10076,0.32404,0.82806,-0.92945,-1.5451,9.1388e-07,-0.81051,-14.901,-6.0633,-9.6482,0
-0.32311,-0.20787,0.10191,0.32311,0.82941,-0.94728,-1.5306,9.1388e-07,-0.84178,-14.865,-6.0795,-9.6271,0
-0.32217,-0.20737,0.10306,0.32217,0.83046,-0.9649,-1.5161,9.1388e-07,-0.87355,-14.828,-6.096,-9.6059,0
-0.32121,-0.20686,0.10424,0.32121,0.83124,-0.98232,-1.5015,9.1388e-07,-0.90579,-14.792,-6.1127,-9.5846,0
-0.32023,-0.20635,0.10542,0.32023,0.83172,-0.99952,-1.4869,9.1388e-07,-0.93852,-14.754,-6.1297,-9.5632,0
-0.31924,-0.20585,0.10662,0.31924,0.83191,-1.0165,-1.4722,9.1388e-07,-0.97173,-14.717,-6.1468,-9.5417,0
-0.31824,-0.20534,0.10784,0.31824,0.8318,-1.0333,-1.4575,9.1388e-07,-1.0054,-14.679,-6.1642,-9.52,0
-0.31721,-0.20483,0.10907,0.31721,0.83138,-1.0499,-1.4427,9.1388e-07,-1.0396,-14.64,-6.1818,-9.4983,0
-0.31617,-0.20432,0.11032,0.31617,0.83066,-1.0662,-1.4278,9.1388e-07,-1.0742,-14.602,-6.1996,-9.4764,0
-0.31512,-0.20381,0.11157,0.31512,0.82963,-1.0823,-1.4129,9.1388e-07,-1.1093,-14.563,-6.2176,-9.4544,0
-0.31405,-0.2033,0.11285,0.31405,0.82828,-1.0982,-1.398,9.1388e-07,-1.1449,-14.523,-6.2358,-9.4323,0
-0.31296,-0.20278,0.11414,0.31296,0.82661,-1.1138,-1.3829,9.1388e-07,-1.1809,-14.483,-6.2542,-9.4101,0
-0.31186,-0.20227,0.11544,0.31186,0.82462,-1.1292,-1.3679,9.1388e-07,-1.2174,-14.443,-6.2728,-9.3877,0
-0.31074,-0.20175,0.11676,0.31074,0.82229,-1.1444,-1.3527,9.1388e-07,-1.2543,-14.402,-6.2916,-9.3653,0
-0.3096,-0.20124,0.11809,0.3096,0.81963,-1.1593,-1.3375,9.1388e-07,-1.2917,-14.361,-6.3105,-9.3427,0
-0.30845,-0.20072,0.11943,0.30845,0.81663,-1.1739,-1.3223,9.1388e-07,-1.3296,-14.32,-6.3297,-9.32,0
-0.30728,-0.2002,0.12079,0.30728,0.81328,-1.1883,-1.307,9.1388e-07,-1.3679,-14.278,-6.349,-9.2971,0
-0.30609,-0.19968,0.12216,0.30609,0.80957,-1.2024,-1.2916,9.1388e-07,-1.4066,-14.236,-6.3685,-9.2742,0
-0.30489,-0.19916,0.12355,0.30489,0.80551,-1.2162,-1.2762,9.1388e-07,-1.4458,-14.194,-6.3882,-9.2511,0
-0.30367,-0.19864,0.12495,0.30367,0.80109,-1.2298,-1.2607,9.1388e-07,-1.4854,-14.151,-6.4081,-9.228,0
-0.30243,-0.19811,0.12636,0.30243,0.7963,-1.243,-1.2452,9.1388e-07,-1.5255,-14.107,-6.4281,-9.2047,0
-0.30118,-0.19759,0.12778,0.30118,0.79114,-1.256,-1.2296,9.1388e-07,-1.5659,-14.064,-6.4482,-9.1813,0
-0.29991,-0.19706,0.12922,0.29991,0.7856,-1.2686,-1.2141,9.1388e-07,-1.6068,-14.019,-6.4686,-9.1577,0
-0.29862,-0.19654,0.13067,0.29862,0.77968,-1.2809,-1.1984,9.1388e-07,-1.6482,-13.975,-6.489,-9.1341,0
-0.29732,-0.19601,0.13214,0.29732,0.77337,-1.2929,-1.1827,9.1388e-07,-1.6899,-13.93,-6.5096,-9.1103,0
-0.296,-0.19548,0.13362,0.296,0.76666,-1.3045,-1.167,9.1388e-07,-1.732,-13.885,-6.5304,-9.0865,0
-0.29467,-0.19495,0.13511,0.29467,0.75956,-1.3158,-1.1513,9.1388e-07,-1.7746,-13.839,-6.5513,-9.0625,0
-0.29332,-0.19442,0.13661,0.29332,0.75206,-1.3268,-1.1356,9.1388e-07,-1.8176,-13.793,-6.5724,-9.0384,0
-0.29195,-0.19389,0.13813,0.29195,0.74415,-1.3373,-1.1198,9.1388e-07,-1.8609,-13.747,-6.5935,-9.0142,0
-0.29056,-0.19336,0.13965,0.29056,0.73584,-1.3475,-1.1041,9.1388e-07,-1.9047,-13.7,-6.6148,-8.9899,0
-0.28916,-0.19282,0.14119,0.28916,0.72711,-1.3573,-1.0883,9.1388e-07,-1.9488,-13.653,-6.6363,-8.9655,0
-0.28774,-0.19229,0.14275,0.28774,0.71796,-1.3667,-1.0726,9.1388e-07,-1.9933,-13.605,-6.6578,-8.9409,0
-0.28631,-0.19175,0.14431,0.28631,0.70839,-1.3757,-1.0568,9.1388e-07,-2.0382,-13.558,-6.6795,-8.9163,0
-0.28486,-0.19122,0.14589,0.28486,0.6984,-1.3842,-1.0411,9.1388e-07,-2.0835,-13.509,-6.7012,-8.8916,0
-0.28339,-0.19068,0.14747,0.28339,0.68799,-1.3924,-1.0255,9.1388e-07,-2.1292,-13.461,-6.7231,-8.8667,0
-0.28191,-0.19014,0.14907,0.28191,0.67714,-1.4,-1.0099,9.1388e-07,-2.1752,-13.412,-6.7451,-8.8418,0
-0.28041,-0.1896,0.15068,0.28041,0.66587,-1.4072,-0.99429,9.1388e-07,-2.2216,-13.362,-6.7672,-8.8167,0
-0.2789,-0.18906,0.1523,0.2789,0.65418,-1.4139,-0.97879,9.1388e-07,-2.2683,-13.313,-6.7894,-8.7916,0
-0.27737,-0.18852,0.15394,0.27737,0.64205,-1.4202,-0.96337,9.1388e-07,-2.3154,-13.263,-6.8116,-8.7663,0
-0.27582,-0.18798,0.15558,0.27582,0.62949,-1.4259,-0.94804,9.1388e-07,-2.3628,-13.212,-6.834,-8.741,0
-0.27426,-0.18744,0.15724,0.27426,0.6165,-1.4312,-0.93282,9.1388e-07,-2.4106,-13.161,-6.8565,-8.7155,0
-0.27268,-0.1869,0.1589,0.27268,0.60308,-1.4359,-0.91771,9.1388e-07,-2.4587,-13.11,-6.879,-8.69,0
-0.27109,-0.18636,0.16058,0.27109,0.58923,-1.44,-0.90274,9.1388e-07,-2.5071,-13.059,-6.9016,-8.6643,0
-0.26948,-0.18582,0.16226,0.26948,0.57496,-1.4436,-0.88792,9.1388e-07,-2.5559,-13.007,-6.9243,-8.6386,0
-0.26786,-0.18527,0.16396,0.26786,0.56027,-1.4467,-0.87326,9.1388e-07,-2.6049,-12.955,-6.9471,-8.6127,0
-0.26622,-0.18473,0.16566,0.26622,0.54515,-1.4491,-0.85878,9.1388e-07,-2.6543,-12.902,-6.9699,-8.5868,0
-0.26457,-0.18419,0.16738,0.26457,0.52962,-1.451,-0.84449,9.1388e-07,-2.704,-12.85,-6.9928,-8.5608,0
-0.2629,-0.18364,0.1691,0.2629,0.51367,-1.4522,-0.83042,9.1388e-07,-2.754,-12.796,-7.0157,-8.5346,0
-0.26122,-0.1831,0.17084,0.26122,0.49732,-1.4529,-0.81658,9.1388e-07,-2.8043,-12.743,-7.0387,-8.5084,0
-0.25952,-0.18255,0.17258,0.25952,0.48056,-1.4529,-0.80299,9.1388e-07,-2.8548,-12.689,-7.0618,-8.4821,0
-0.25781,-0.18201,0.17434,0.25781,0.4634,-1.4522,-0.78966,9.1388e-07,-2.9056,-12.635,-7.0849,-8.4557,0
-0.25609,-0.18146,0.1761,0.25609,0.44584,-1.4509,-0.77662,9.1388e-07,-2.9568,-12.58,-7.108,-8.4292,0
-0.25435,-0.18092,0.17787,0.25435,0.4279,-1.4489,-0.76389,9.1388e-07,-3.0081,-12.526,-7.1312,-8.4025,0
-0.2526,-0.18037,0.17965,0.2526,0.40958,-1.4463,-0.75148,9.1388e-07,-3.0597,-12.471,-7.1545,-8.3758,0
-0.25083,-0.17982,0.18144,0.25083,0.39088,-1.4429,-0.73942,9.1388e-07,-3.1116,-12.415,-7.1777,-8.349,0
-0.24905,-0.17928,0.18324,0.24905,0.37181,-1.4388,-0.72772,9.1388e-07,-3.1637,-12.359,-7.201,-8.3221,0
-0.24726,-0.17873,0.18504,0.24726,0.35239,-1.434,-0.7164,9.1388e-07,-3.2161,-12.303,-7.2243,-8.2951,0
-0.24546,-0.17818,0.18686,0.24546,0.3326,-1.4284,-0.70549,9.1388e-07,-3.2686,-12.247,-7.2477,-8.268,0
-0.24364,-0.17763,0.18868,0.24364,0.31247,-1.4221,-0.695,9.1388e-07,-3.3214,-12.19,-7.271,-8.2407,0
-0.24182,-0.17708,0.19051,0.24182,0.292,-1.415,-0.68495,9.1388e-07,-3.3744,-12.133,-7.2944,-8.2134,0
-0.23998,-0.17653,0.19234,0.23998,0.27119,-1.4071,-0.67537,9.1388e-07,-3.4276,-12.076,-7.3178,-8.1859,0
-0.23813,-0.17597,0.19419,0.23813,0.25006,-1.3985,-0.66628,9.1388e-07,-3.4809,-12.019,-7.3411,-8.1583,0
-0.23627,-0.17542,0.19604,0.23627,0.2286,-1.389,-0.65769,9.1388e-07,-3.5345,-11.961,-7.3645,-8.1306,0
-0.2344,-0.17487,0.1979,0.2344,0.20683,-1.3787,-0.64962,9.1388e-07,-3.5882,-11.902,-7.3879,-8.1027,0
-0.23252,-0.17431,0.19976,0.23252,0.18474,-1.3675,-0.6421,9.1388e-07,-3.642,-11.844,-7.4112,-8.0747,0
-0.23063,-0.17375,0.20164,0.23063,0.16235,-1.3555,-0.63515,9.1388e-07,-3.696,-11.785,-7.4346,-8.0466,0
-0.22873,-0.17319,0.20352,0.22873,0.13966,-1.3426,-0.62878,9.1388e-07,-3.7501,-11.726,-7.4579,-8.0183,0
-0.22682,-0.17262,0.2054,0.22682,0.11667,-1.3289,-0.62302,9.1388e-07,-3.8043,-11.667,-7.4812,-7.9898,0
-0.22491,-0.17206,0.20729,0.22491,0.093385,-1.3142,-0.61788,9.1388e-07,-3.8586,-11.607,-7.5045,-7.9611,0
-0.22298,-0.17149,0.20919,0.22298,0.069805,-1.2986,-0.61339,9.1388e-07,-3.913,-11.547,-7.5277,-7.9322,0
-0.22106,-0.17091,0.2111,0.22106,0.045933,-1.282,-0.60957,9.1388e-07,-3.9674,-11.487,-7.5509,-7.9031,0
-0.21912,-0.17034,0.21301,0.21912,0.021766,-1.2645,-0.60643,9.1388e-07,-4.0219,-11.426,-7.574,-7.8738,0
-0.21718,-0.16975,0.21492,0.21718,-0.0026961,-1.246,-0.604,9.1388e-07,-4.0765,-11.365,-7.5971,-7.8443,0
-0.21524,-0.16917,0.21684,0.21524,-0.027457,-1.2264,-0.60231,9.1388e-07,-4.131,-11.304,-7.6201,-7.8144,0
-0.21329,-0.16857,0.21877,0.21329,-0.052522,-1.2058,-0.60137,9.1388e-07,-4.1855,-11.242,-7.6431,-7.7843,0
-0.21135,-0.16797,0.22071,0.21135,-0.077897,-1.1842,-0.6012,9.1388e-07,-4.2399,-11.18,-7.666,-7.7539,0
-0.2094,-0.16737,0.22264,0.2094,-0.10359,-1.1614,-0.60184,9.1388e-07,-4.2943,-11.118,-7.6888,-7.7231,0
-0.20745,-0.16675,0.22459,0.20745,-0.12961,-1.1375,-0.60332,9.1388e-07,-4.3486,-11.055,-7.7115,-7.6919,0
-0.2055,-0.16612,0.22654,0.2055,-0.15598,-1.1123,-0.60565,9.1388e-07,-4.4028,-10.992,-7.7341,-7.6603,0
-0.20356,-0.16548,0.22849,0.20356,-0.1827,-1.086,-0.60887,9.1388e-07,-4.4568,-10.928,-7.7566,-7.6282,0
-0.20163,-0.16483,0.23045,0.20163,-0.2098,-1.0583,-0.61302,9.1388e-07,-4.5105,-10.864,-7.779,-7.5957,0
-0.1997,-0.16417,0.23242,0.1997,-0.2373,-1.0293,-0.61813,9.1388e-07,-4.564,-10.8,-7.8013,-7.5625,0
-0.19778,-0.16349,0.23439,0.19778,-0.26522,-0.9989,-0.62425,9.1388e-07,-4.6172,-10.735,-7.8234,-7.5287,0
-0.19588,-0.16279,0.23637,0.19588,-0.29359,-0.96697,-0.63142,9.1388e-07,-4.67,-10.669,-7.8453,-7.4941,0
-0.19399,-0.16207,0.23835,0.19399,-0.32245,-0.93346,-0.63969,9.1388e-07,-4.7224,-10.603,-7.8671,-7.4587,0
-0.19212,-0.16132,0.24034,0.19212,-0.35184,-0.89827,-0.64913,9.1388e-07,-4.7742,-10.537,-7.8886,-7.4223,0
-0.19028,-0.16055,0.24233,0.19028,-0.38179,-0.86128,-0.65981,9.1388e-07,-4.8254,-10.469,-7.91,-7.3849,0
-0.18848,-0.15973,0.24433,0.18848,-0.41236,-0.82236,-0.6718,9.1388e-07,-4.8757,-10.401,-7.931,-7.3461,0
-0.18671,-0.15888,0.24634,0.18671,-0.44361,-0.78137,-0.68519,9.1388e-07,-4.9252,-10.332,-7.9518,-7.3058,0
-0.18499,-0.15798,0.24835,0.18499,-0.4756,-0.73813,-0.7001,9.1388e-07,-4.9735,-10.263,-7.9723,-7.2637,0
-0.18334,-0.15702,0.25037,0.18334,-0.50839,-0.69246,-0.71663,9.1388e-07,-5.0204,-10.191,-7.9923,-7.2195,0
-0.18176,-0.15599,0.25241,0.18176,-0.54206,-0.64415,-0.73493,9.1388e-07,-5.0656,-10.119,-8.012,-7.1726,0
-0.18028,-0.15486,0.25445,0.18028,-0.57668,-0.59299,-0.75515,9.1388e-07,-5.1086,-10.045,-8.031,-7.1225,0
-0.17892,-0.15362,0.25651,0.17892,-0.61229,-0.53876,-0.77744,9.1388e-07,-5.149,-9.9687,-8.0494,-7.0683,0
-0.17773,-0.15224,0.25858,0.17773,-0.64891,-0.48131,-0.80194,9.1388e-07,-5.1859,-9.89,-8.067,-7.0089,0
-0.17675,-0.15067,0.26068,0.17675,-0.68644,-0.42064,-0.82875,9.1388e-07,-5.2183,-9.808,-8.0835,-6.9428,0
-0.17605,-0.14886,0.2628,0.17605,-0.72462,-0.35712,-0.85779,9.1388e-07,-5.245,-9.722,-8.0988,-6.8682,0
-0.17571,-0.14674,0.26496,0.17571,-0.7628,-0.29177,-0.88863,9.1388e-07,-5.2642,-9.6307,-8.1124,-6.7824,0
-0.17582,-0.14422,0.26715,0.17582,-0.79978,-0.22687,-0.92024,9.1388e-07,-5.2741,-9.5327,-8.1241,-6.6827,0
-0.17644,-0.14126,0.2694,0.17644,-0.83371,-0.1662,-0.95067,9.1388e-07,-5.2734,-9.4271,-8.1337,-6.5669,0
